id,label
train_018049,5
train_018050,5
train_018051,6
train_018052,6
train_018053,1
train_018054,3
train_018055,5
train_018056,8
train_018057,5
train_018058,5
train_018059,7
train_018060,2
train_018061,1
train_018062,5
train_018063,3
train_018064,9
train_018065,6
train_018066,5
train_018067,1
train_018068,3
train_018069,0
train_018070,3
train_018071,7
train_018072,7
train_018073,0
train_018074,7
train_018075,0
train_018076,4
train_018077,2
train_018078,7
train_018079,6
train_018080,0
train_018081,7
train_018082,4
train_018083,9
train_018084,5
train_018085,6
train_018086,3
train_018087,0
train_018088,5
train_018089,1
train_018090,4
train_018091,4
train_018092,2
train_018093,5
train_018094,9
train_018095,9
train_018096,2
train_018097,1
train_018098,4
train_018099,3
train_018100,9
train_018101,8
train_018102,4
train_018103,7
train_018104,4
train_018105,5
train_018106,3
train_018107,8
train_018108,2
train_018109,1
train_018110,5
train_018111,5
train_018112,6
train_018113,6
train_018114,8
train_018115,2
train_018116,2
train_018117,3
train_018118,9
train_018119,9
train_018120,9
train_018121,8
train_018122,7
train_018123,0
train_018124,2
train_018125,8
train_018126,3
train_018127,3
train_018128,9
train_018129,4
train_018130,3
train_018131,9
train_018132,8
train_018133,3
train_018134,1
train_018135,2
train_018136,2
train_018137,2
train_018138,8
train_018139,2
train_018140,3
train_018141,8
train_018142,3
train_018143,3
train_018144,7
train_018145,0
train_018146,6
train_018147,4
train_018148,5
train_018149,4
train_018150,4
train_018151,4
train_018152,8
train_018153,8
train_018154,4
train_018155,7
train_018156,4
train_018157,8
train_018158,9
train_018159,6
train_018160,3
train_018161,1
train_018162,4
train_018163,9
train_018164,0
train_018165,0
train_018166,0
train_018167,9
train_018168,8
train_018169,6
train_018170,5
train_018171,0
train_018172,5
train_018173,5
train_018174,4
train_018175,9
train_018176,1
train_018177,7
train_018178,2
train_018179,7
train_018180,6
train_018181,0
train_018182,7
train_018183,0
train_018184,3
train_018185,8
train_018186,2
train_018187,5
train_018188,0
train_018189,7
train_018190,3
train_018191,5
train_018192,2
train_018193,7
train_018194,0
train_018195,2
train_018196,0
train_018197,9
train_018198,6
train_018199,8
train_018200,9
train_018201,5
train_018202,7
train_018203,3
train_018204,8
train_018205,9
train_018206,5
train_018207,4
train_018208,9
train_018209,1
train_018210,6
train_018211,4
train_018212,9
train_018213,1
train_018214,3
train_018215,8
train_018216,4
train_018217,5
train_018218,1
train_018219,9
train_018220,1
train_018221,1
train_018222,4
train_018223,8
train_018224,4
train_018225,1
train_018226,9
train_018227,1
train_018228,8
train_018229,4
train_018230,2
train_018231,2
train_018232,4
train_018233,1
train_018234,3
train_018235,0
train_018236,6
train_018237,9
train_018238,1
train_018239,2
train_018240,1
train_018241,3
train_018242,1
train_018243,9
train_018244,8
train_018245,9
train_018246,8
train_018247,4
train_018248,9
train_018249,0
train_018250,5
train_018251,8
train_018252,0
train_018253,5
train_018254,6
train_018255,8
train_018256,9
train_018257,9
train_018258,4
train_018259,5
train_018260,3
train_018261,0
train_018262,6
train_018263,6
train_018264,1
train_018265,4
train_018266,1
train_018267,2
train_018268,3
train_018269,6
train_018270,3
train_018271,8
train_018272,8
train_018273,6
train_018274,3
train_018275,2
train_018276,9
train_018277,2
train_018278,0
train_018279,9
train_018280,6
train_018281,9
train_018282,9
train_018283,3
train_018284,3
train_018285,1
train_018286,7
train_018287,9
train_018288,1
train_018289,9
train_018290,9
train_018291,1
train_018292,3
train_018293,9
train_018294,1
train_018295,6
train_018296,1
train_018297,6
train_018298,1
train_018299,8
train_018300,7
train_018301,1
train_018302,7
train_018303,0
train_018304,8
train_018305,4
train_018306,3
train_018307,2
train_018308,6
train_018309,3
train_018310,9
train_018311,7
train_018312,0
train_018313,4
train_018314,2
train_018315,5
train_018316,5
train_018317,9
train_018318,7
train_018319,3
train_018320,7
train_018321,2
train_018322,9
train_018323,5
train_018324,2
train_018325,6
train_018326,7
train_018327,8
train_018328,1
train_018329,4
train_018330,7
train_018331,4
train_018332,2
train_018333,9
train_018334,1
train_018335,9
train_018336,6
train_018337,3
train_018338,7
train_018339,4
train_018340,7
train_018341,9
train_018342,8
train_018343,0
train_018344,8
train_018345,4
train_018346,7
train_018347,0
train_018348,5
train_018349,7
train_018350,0
train_018351,3
train_018352,5
train_018353,1
train_018354,8
train_018355,7
train_018356,8
train_018357,0
train_018358,8
train_018359,5
train_018360,8
train_018361,7
train_018362,1
train_018363,9
train_018364,7
train_018365,0
train_018366,8
train_018367,5
train_018368,8
train_018369,5
train_018370,0
train_018371,1
train_018372,3
train_018373,1
train_018374,5
train_018375,8
train_018376,3
train_018377,0
train_018378,6
train_018379,0
train_018380,7
train_018381,9
train_018382,3
train_018383,9
train_018384,3
train_018385,6
train_018386,4
train_018387,5
train_018388,7
train_018389,7
train_018390,2
train_018391,2
train_018392,8
train_018393,0
train_018394,9
train_018395,4
train_018396,5
train_018397,6
train_018398,3
train_018399,7
train_018400,1
train_018401,4
train_018402,3
train_018403,6
train_018404,4
train_018405,9
train_018406,8
train_018407,9
train_018408,4
train_018409,5
train_018410,6
train_018411,0
train_018412,1
train_018413,4
train_018414,3
train_018415,3
train_018416,0
train_018417,3
train_018418,1
train_018419,1
train_018420,4
train_018421,4
train_018422,4
train_018423,3
train_018424,3
train_018425,9
train_018426,4
train_018427,8
train_018428,3
train_018429,6
train_018430,1
train_018431,9
train_018432,8
train_018433,7
train_018434,9
train_018435,6
train_018436,8
train_018437,1
train_018438,6
train_018439,6
train_018440,6
train_018441,9
train_018442,2
train_018443,6
train_018444,6
train_018445,5
train_018446,1
train_018447,2
train_018448,3
train_018449,4
train_018450,4
train_018451,5
train_018452,3
train_018453,0
train_018454,1
train_018455,0
train_018456,1
train_018457,5
train_018458,9
train_018459,1
train_018460,5
train_018461,9
train_018462,0
train_018463,8
train_018464,4
train_018465,4
train_018466,8
train_018467,9
train_018468,7
train_018469,2
train_018470,2
train_018471,3
train_018472,8
train_018473,1
train_018474,4
train_018475,2
train_018476,0
train_018477,6
train_018478,6
train_018479,1
train_018480,6
train_018481,2
train_018482,4
train_018483,4
train_018484,6
train_018485,5
train_018486,5
train_018487,5
train_018488,9
train_018489,3
train_018490,3
train_018491,4
train_018492,6
train_018493,8
train_018494,1
train_018495,5
train_018496,5
train_018497,5
train_018498,7
train_018499,1
train_018500,5
train_018501,4
train_018502,1
train_018503,0
train_018504,4
train_018505,7
train_018506,0
train_018507,9
train_018508,7
train_018509,9
train_018510,1
train_018511,4
train_018512,2
train_018513,3
train_018514,9
train_018515,6
train_018516,5
train_018517,9
train_018518,9
train_018519,9
train_018520,2
train_018521,4
train_018522,5
train_018523,4
train_018524,8
train_018525,1
train_018526,2
train_018527,2
train_018528,1
train_018529,6
train_018530,4
train_018531,7
train_018532,0
train_018533,2
train_018534,8
train_018535,9
train_018536,4
train_018537,1
train_018538,3
train_018539,5
train_018540,7
train_018541,2
train_018542,0
train_018543,3
train_018544,6
train_018545,0
train_018546,5
train_018547,8
train_018548,8
train_018549,4
train_018550,3
train_018551,5
train_018552,9
train_018553,9
train_018554,8
train_018555,8
train_018556,5
train_018557,5
train_018558,2
train_018559,4
train_018560,9
train_018561,6
train_018562,8
train_018563,0
train_018564,0
train_018565,7
train_018566,5
train_018567,2
train_018568,1
train_018569,6
train_018570,4
train_018571,1
train_018572,9
train_018573,0
train_018574,2
train_018575,0
train_018576,9
train_018577,9
train_018578,0
train_018579,5
train_018580,4
train_018581,7
train_018582,7
train_018583,9
train_018584,8
train_018585,9
train_018586,0
train_018587,5
train_018588,9
train_018589,0
train_018590,2
train_018591,9
train_018592,9
train_018593,7
train_018594,3
train_018595,1
train_018596,2
train_018597,8
train_018598,4
train_018599,2
train_018600,2
train_018601,2
train_018602,3
train_018603,7
train_018604,0
train_018605,1
train_018606,8
train_018607,7
train_018608,7
train_018609,3
train_018610,4
train_018611,9
train_018612,7
train_018613,5
train_018614,3
train_018615,2
train_018616,6
train_018617,8
train_018618,6
train_018619,7
train_018620,1
train_018621,7
train_018622,0
train_018623,9
train_018624,5
train_018625,4
train_018626,4
train_018627,5
train_018628,0
train_018629,6
train_018630,7
train_018631,2
train_018632,4
train_018633,0
train_018634,5
train_018635,4
train_018636,7
train_018637,0
train_018638,2
train_018639,4
train_018640,5
train_018641,8
train_018642,2
train_018643,0
train_018644,6
train_018645,3
train_018646,9
train_018647,4
train_018648,2
train_018649,9
train_018650,0
train_018651,4
train_018652,0
train_018653,1
train_018654,5
train_018655,7
train_018656,1
train_018657,8
train_018658,4
train_018659,2
train_018660,0
train_018661,4
train_018662,6
train_018663,6
train_018664,8
train_018665,1
train_018666,8
train_018667,7
train_018668,3
train_018669,5
train_018670,1
train_018671,8
train_018672,6
train_018673,5
train_018674,7
train_018675,0
train_018676,5
train_018677,0
train_018678,1
train_018679,9
train_018680,1
train_018681,6
train_018682,3
train_018683,2
train_018684,8
train_018685,4
train_018686,2
train_018687,8
train_018688,1
train_018689,4
train_018690,4
train_018691,5
train_018692,7
train_018693,0
train_018694,6
train_018695,1
train_018696,9
train_018697,7
train_018698,5
train_018699,9
train_018700,4
train_018701,2
train_018702,3
train_018703,7
train_018704,3
train_018705,5
train_018706,1
train_018707,2
train_018708,5
train_018709,9
train_018710,5
train_018711,3
train_018712,8
train_018713,4
train_018714,9
train_018715,6
train_018716,7
train_018717,2
train_018718,2
train_018719,9
train_018720,1
train_018721,1
train_018722,9
train_018723,4
train_018724,1
train_018725,2
train_018726,3
train_018727,2
train_018728,9
train_018729,5
train_018730,6
train_018731,8
train_018732,3
train_018733,4
train_018734,3
train_018735,9
train_018736,0
train_018737,1
train_018738,6
train_018739,5
train_018740,2
train_018741,3
train_018742,0
train_018743,4
train_018744,6
train_018745,5
train_018746,2
train_018747,6
train_018748,3
train_018749,9
train_018750,9
train_018751,2
train_018752,7
train_018753,5
train_018754,0
train_018755,2
train_018756,8
train_018757,9
train_018758,0
train_018759,7
train_018760,8
train_018761,2
train_018762,3
train_018763,1
train_018764,8
train_018765,1
train_018766,4
train_018767,3
train_018768,7
train_018769,4
train_018770,1
train_018771,2
train_018772,0
train_018773,8
train_018774,4
train_018775,7
train_018776,6
train_018777,8
train_018778,0
train_018779,5
train_018780,8
train_018781,0
train_018782,3
train_018783,7
train_018784,0
train_018785,3
train_018786,4
train_018787,1
train_018788,5
train_018789,5
train_018790,5
train_018791,2
train_018792,3
train_018793,0
train_018794,7
train_018795,8
train_018796,9
train_018797,8
train_018798,1
train_018799,2
train_018800,4
train_018801,1
train_018802,8
train_018803,1
train_018804,1
train_018805,6
train_018806,1
train_018807,6
train_018808,9
train_018809,8
train_018810,9
train_018811,7
train_018812,1
train_018813,4
train_018814,1
train_018815,2
train_018816,7
train_018817,4
train_018818,8
train_018819,3
train_018820,2
train_018821,5
train_018822,4
train_018823,9
train_018824,7
train_018825,3
train_018826,1
train_018827,1
train_018828,9
train_018829,6
train_018830,0
train_018831,0
train_018832,9
train_018833,5
train_018834,0
train_018835,3
train_018836,4
train_018837,9
train_018838,3
train_018839,8
train_018840,2
train_018841,2
train_018842,5
train_018843,7
train_018844,9
train_018845,8
train_018846,1
train_018847,7
train_018848,7
train_018849,7
train_018850,4
train_018851,9
train_018852,4
train_018853,1
train_018854,4
train_018855,7
train_018856,5
train_018857,4
train_018858,1
train_018859,7
train_018860,4
train_018861,1
train_018862,7
